episode,rolling_mean_reward
1013,116.355585793304
1014,64.60070831721599
1015,121.54628536900263
1016,46.32188185413751
1017,58.7872608498684
1018,24.94562617799468
1019,89.76249677424609
1020,92.78262771127368
1021,67.59900371211909
1022,32.10328960316733
1023,54.91803369362209
1024,44.60040563587357
1025,33.41464612988793
1026,97.27317489672153
1027,61.10132306946175
1028,49.73445299308774
1029,112.75398305879182
1030,53.85216600777931
1031,120.19623686144044
1032,51.27159700356182
1033,95.82901434954152
1034,30.95473759683382
1035,102.3322026394342
1036,8.229536849955313
1037,61.25028993560068
1038,91.99241423786108
1039,51.80658763820981
1040,64.5305551471017
1041,109.16691602952568
1042,62.02424104134931
1043,102.22797829259575
1044,140.13616658862588
1045,40.54031576777425
1046,54.94842261056305
1047,122.76850494966598
1048,11.197748565011254
1049,44.76983376075947
1050,41.60844703558993
1051,41.99247705951116
1052,33.31530280150373
1053,35.193997560121254
1054,54.50747953597483
1055,54.213061395608285
1056,47.373377884425246
1057,48.060190220595
1058,68.96905590556479
1059,46.409221059977966
1060,61.177751741926265
1061,76.58713125468039
1062,88.3939581386506
1063,53.82493891866715
1064,87.21300352031746
1065,97.01823044243154
1066,39.18590793094216
1067,29.341105378068658
1068,74.65733790929384
1069,28.359829394209672
1070,53.50262927834914
1071,49.800237307334115
1072,37.975301523034894
1073,53.93510209091399
1074,49.798193413864844
1075,21.60368072786908
1076,77.26487231438458
1077,35.27889558892156
1078,121.6999413179911
1079,59.574278887642336
1080,129.84227763494977
1081,49.547083961540146
1082,42.49231787069563
1083,57.12123530852176
1084,106.24641019280723
1085,32.82299437224134
1086,61.59440802479409
1087,91.58287293933417
1088,53.67190385159491
1089,66.66158276773822
1090,-23.631364717827424
1091,59.58174387688601
1092,59.92994335210343
1093,43.71184300925407
1094,35.71624060166404
1095,130.27365524796934
1096,39.71382409221095
1097,58.578107680773144
1098,132.02912213406208
1099,145.62586393968408
1100,48.25777176643787
1101,57.985656946337656
1102,35.58370753611066
1103,98.1905768671158
1104,60.83169309189543
1105,47.56168873750918
1106,59.60650667203999
1107,69.47007645327584
1108,16.33099919805813
1109,59.94585999498466
1110,31.361045207348965
1111,84.45839514896699
1112,119.83781669961357
1113,78.21873552503484
1114,32.05339700879488
1115,47.74648204055086
1116,39.58495583456486
1117,52.37361853356921
1118,89.79953625450338
1119,130.58925749962364
1120,116.08625269887
1121,92.52821028205592
1122,53.4149465819057
1123,91.55201395816871
1124,38.09540364473778
1125,49.54229038533252
1126,68.3402589360961
1127,52.84356888465617
1128,101.71654191563772
1129,120.75152758857043
1130,40.53216111696671
1131,37.21366448660244
1132,65.07421058941856
1133,74.4489297187617
1134,72.63867151015911
1135,76.97202105635027
1136,92.88311272455185
1137,89.08797648159918
1138,97.27480384942548
1139,109.23055724462269
1140,77.50067059145341
1141,56.42662741600978
1142,47.83440812278136
1143,80.08812373423876
1144,49.831664359578056
1145,46.529766486746254
1146,87.65795797950003
1147,89.76930771788098
1148,45.8459458021542
1149,58.11969518616957
1150,49.98840862243778
1151,50.998149592247906
1152,59.64734493689041
1153,59.88944182059057
1154,44.94448695832452
1155,75.39260850856496
1156,47.44950819758962
1157,71.62414986278418
1158,66.0030970787537
1159,79.2430368724426
1160,58.8669093965081
1161,61.220051771724286
1162,64.28247617584195
1163,79.40582760882499
1164,48.34185240663102
1165,30.72177510149639
1166,33.81530548496332
1167,137.22772216806658
1168,125.84417610203568
1169,102.82697393902097
1170,62.3729332086995
1171,45.90362124540493
1172,67.2864212512827
1173,144.34409786391737
1174,157.15179403290102
1175,81.88652626093385
1176,56.325721995027415
1177,54.276996895765926
1178,71.35828840800792
1179,21.24161038259401
1180,106.67433698693222
1181,43.494700456197194
1182,132.76585689050128
1183,67.42350563086836
1184,47.18506076220741
1185,78.93589236911684
1186,165.66920922538583
1187,112.35224233556018
1188,146.74365187315556
1189,93.48644384275784
1190,82.11916611297089
1191,67.99369274593766
1192,57.97306825703661
1193,43.626385571200096
1194,132.34152245907177
1195,86.70534021240654
1196,35.94436690758528
1197,54.11517463347741
1198,42.29903272846396
1199,89.7962849058316
1200,15.905874932025311
1201,86.60871054499114
1202,65.47292079970595
1203,116.77414171608943
1204,55.705057134295984
1205,66.47737779207597
1206,79.1184003687346
1207,58.89274675154105
1208,126.3604487804074
1209,83.1975908510608
1210,69.26034685906654
1211,60.53988261012551
1212,60.42631939861635
1213,35.47047175464586
1214,61.79797196566837
1215,131.29245323458142
1216,37.282247508574464
1217,28.881798897547338
1218,42.679122532323646
1219,135.12498514243026
1220,61.31575111832438
1221,43.95893068701303
1222,-14.213386316165936
1223,140.38433106066591
1224,48.37892396521488
1225,33.11185775491648
1226,96.85358447385994
1227,73.26671373058406
1228,151.4301469159235
1229,78.0511269255615
1230,163.54758757008332
1231,49.763873986097806
1232,49.24898526332406
1233,57.345080787254545
1234,92.28911001223176
1235,94.47797951607805
1236,141.28864380898855
1237,116.7343153127672
1238,61.35585277864854
1239,113.59643055586898
1240,103.4379090135296
1241,29.25541637011692
1242,36.34367883055982
1243,62.789971137253815
1244,43.23438460889536
1245,64.58663069009373
1246,37.27646470309935
1247,69.26219826043359
1248,56.42149348803642
1249,64.39939178081613
1250,91.90604771379464
1251,58.70395488607282
1252,51.29497462766881
1253,47.79478672668602
1254,50.831909473201286
1255,67.24326466896193
1256,137.5878415243083
1257,94.57322726777493
1258,52.74855729001317
1259,59.14998765109044
1260,45.318114114061146
1261,79.15685908870293
1262,74.24853260302423
1263,96.23980375892744
1264,53.083320910848805
1265,137.18605266079794
1266,100.3149865976541
1267,65.78826293862575
1268,89.21647013263484
1269,152.9052178268904
1270,60.845251181597106
1271,137.84749069843554
1272,164.76970487742662
1273,55.25772769535754
1274,109.56843309786058
1275,70.60506261328995
1276,156.74066824441866
1277,125.61707858120032
1278,42.409791998701785
1279,65.11378393544587
1280,79.03868831961951
1281,167.7165579120038
1282,131.4675783732677
1283,61.85971271836119
1284,109.16088041206534
1285,72.64122484718821
1286,81.33538413600284
1287,65.40122542731346
1288,46.56660819214532
1289,88.89892256648345
1290,51.92444899470159
1291,64.14910284879349
1292,133.90937432602388
1293,46.540150240468876
1294,92.55873633392018
1295,40.304799619626415
1296,60.45854646157191
1297,53.383567459235785
1298,159.98740113740098
1299,147.6094746553581
1300,55.34562896236162
1301,139.59527847339257
1302,149.74938653778062
1303,50.28373693688955
1304,104.5326954210648
1305,63.471749886903574
1306,78.87287099304967
1307,40.61394113982702
1308,57.679259448249816
1309,75.43806113602881
1310,156.63046774186995
1311,117.31197406381887
1312,158.0565612543621
1313,73.56384463588117
1314,66.72654671694137
1315,69.29394043347628
1316,66.24267379260584
1317,181.56969394584448
1318,65.52798914972696
1319,132.92823097015437
1320,54.451325418375
1321,98.49614760408252
1322,59.30967380790025
1323,131.12536808892386
1324,57.061658831665014
1325,61.33303337923046
1326,131.07171389127933
1327,67.52904167989371
1328,159.4120379589577
1329,46.66115128573687
1330,89.66119415352652
1331,116.64704402150777
1332,62.08699490969997
1333,100.1710845639441
1334,96.20684095666736
1335,71.75642065206739
1336,36.3641648147317
1337,50.81649569001119
1338,25.45150824091213
1339,74.043074522781
1340,126.78349231512293
1341,82.67733238291817
1342,131.19824594701856
1343,77.43522207527735
1344,90.44304742864462
1345,72.00889374292106
1346,90.13226958931354
1347,115.29285099020231
1348,86.05277736102656
1349,59.371392801973094
1350,83.80917779983818
1351,175.94215993201297
1352,85.9697763699539
1353,36.63976604817579
1354,103.85817564391932
1355,60.181877808635896
1356,65.29033643304582
1357,71.65096561872538
1358,65.6949391517195
1359,55.987457087643556
1360,59.06608491046713
1361,167.6384958828883
1362,58.4381596652526
1363,61.84643650036067
1364,121.00119600100298
1365,74.87521609342816
1366,132.11683346684686
1367,119.42290972745832
1368,88.05989019973276
1369,98.36149191484017
1370,53.826084404776864
1371,69.73964060911153
1372,103.79022650974005
1373,127.77153522339279
1374,169.42587989694138
1375,94.87363885244281
1376,47.614837053757455
1377,117.92974905830309
1378,73.69018708634854
1379,110.6594449762216
1380,72.6294273997032
1381,81.43148277553003
1382,95.91989927438809
1383,82.99391527236038
1384,127.62306149730189
1385,90.7343312056215
1386,65.90011654223945
1387,144.4277892344241
1388,141.49945932678133
1389,73.74658886990872
1390,121.51682287843789
1391,77.15774233934678
1392,162.54549693894646
1393,134.2849240593565
1394,52.38451570189937
1395,90.1959709856562
1396,98.96901627974063
1397,69.63494150572309
1398,113.6670329033422
1399,63.17944516575552
1400,95.54274156646785
1401,142.989796686014
1402,67.90741172886182
1403,103.51941529401165
1404,114.99309964309408
1405,73.19889488864379
1406,90.07920022494174
1407,46.053414686803
1408,44.660849894797025
1409,206.31170864040755
1410,128.53524260725266
1411,138.20264323902327
1412,70.90274646975622
1413,116.70067537132758
1414,69.86694515613064
1415,84.64141367211987
1416,63.947338957656754
1417,112.19914363679804
1418,86.42030547770393
1419,67.17334171320904
1420,119.43036597579534
1421,88.87007417450405
1422,80.0625797686258
1423,145.79965298546753
1424,178.53576562541107
1425,59.6016080076435
1426,168.4304401660187
1427,143.59294466218054
1428,69.52399081973718
1429,84.87861317373125
1430,100.25671741531184
1431,68.69496396387808
1432,60.95475620033928
1433,103.2493155055302
1434,84.84903358374758
1435,162.30819514733258
1436,161.18784492163317
1437,70.63713978966692
1438,156.97360209128757
1439,136.74414224509556
1440,148.04400631594993
1441,80.89859113614875
1442,177.78116712606436
1443,165.95429396028558
1444,135.03934280484603
1445,49.65391896860813
1446,140.14429188484723
1447,91.96500018694499
1448,162.12501254429174
1449,190.92923761820848
1450,98.18255996060192
1451,172.91927566226983
1452,174.88740979396255
1453,143.11409983820434
1454,57.665829205869855
1455,72.81514522355229
1456,70.6293339855243
1457,148.65922327742663
1458,139.4637711717116
1459,53.93546920127544
1460,67.57984078868239
1461,184.00235997291546
1462,142.37946348050895
1463,156.28417155482055
1464,66.87388082750238
1465,140.39302734467458
1466,115.6055976836031
1467,97.84661219205866
1468,140.75734698112686
1469,131.7410876407381
1470,80.97303069081946
1471,55.533737039594335
1472,57.78091212641438
1473,97.51993022732175
1474,71.33107279432024
1475,140.07251557244138
1476,154.3429871587729
1477,79.797499112692
1478,110.66433381624077
1479,144.4596773434166
1480,92.4302167446308
1481,90.6708787914417
1482,147.55712874344172
1483,65.65720407527866
1484,70.08492130151258
1485,62.86036275113103
1486,92.95232360706868
1487,155.72192869223076
1488,62.00016698344596
1489,157.34890298206693
1490,70.07523518381969
1491,99.33378502739372
1492,155.35025116916955
1493,127.06102539353189
1494,66.73681377758852
1495,70.14683790414668
1496,73.76636856054472
1497,79.91326895989837
1498,173.56069247414953
1499,170.4376309888349
1500,87.4180019078981
1501,73.02630552056249
1502,63.757697519325305
1503,165.06295123043384
1504,90.43910623688619
1505,167.69993113523722
1506,190.14170604795495
1507,110.17400574508548
1508,85.89500281216331
1509,118.54332011542581
1510,84.22193943418607
1511,63.413956259102555
1512,95.73985905466728
1513,77.38717362432914
1514,45.808202446689734
1515,161.07752528210543
1516,176.54401215068094
1517,189.47881687122634
1518,78.69905833693178
1519,117.57363411495545
1520,94.89694873705324
1521,117.85340346622426
1522,160.07662831425344
1523,150.77996027046487
1524,126.1479965880372
1525,69.22876773673823
1526,185.73434769036422
1527,146.5230386031322
1528,95.42598420052157
1529,106.64791808416891
1530,124.99806893116832
1531,101.0058517907351
1532,111.5724780513311
1533,83.94364040583166
1534,191.57617363008313
1535,77.70774521203629
1536,147.51498760481869
1537,117.01792390320558
1538,107.71400340452783
1539,166.60032283505987
1540,123.03386646143878
1541,168.78317280408356
1542,71.86224862521706
1543,130.77511055886114
1544,146.2507318924242
1545,173.23188021564624
1546,150.58579712334625
1547,127.41159239483403
1548,57.28249918968464
1549,197.298522822272
1550,170.54289846814035
1551,164.3901307050272
1552,107.67364894634972
1553,122.62724008205339
1554,75.50196753252523
1555,91.60152941479116
1556,114.3789944530933
1557,173.3999149328071
1558,70.99724390173158
1559,82.02474193072237
1560,112.38363215968967
1561,133.5934379255487
1562,124.40888419822006
1563,63.75211880998329
1564,209.4590250697694
1565,159.92130815980505
1566,138.54206961483823
1567,74.11656376469844
1568,110.13363607490002
1569,79.88792859346937
1570,126.91372768609823
1571,75.40035692937711
1572,118.6999948251504
1573,91.74263414393464
1574,178.76878667841777
1575,76.86600177689512
1576,81.36289004721036
1577,71.28864088257518
1578,119.87369905898386
1579,102.26213565702899
1580,171.71795653264047
1581,74.84161819243829
1582,120.52282633246601
1583,139.359438956126
1584,202.90138356388084
1585,135.60743817574075
1586,208.74866480592078
1587,158.5676308642467
1588,134.34547049962262
1589,113.75386196598083
1590,155.20341780439398
1591,146.33694477202596
1592,121.20418733500684
1593,79.47496816798669
1594,85.44905829988446
1595,145.9264908537117
1596,149.44878455743066
1597,65.82433410075488
1598,129.7346976162065
1599,81.74063969495097
1600,77.57920441673042
1601,73.48637380820317
1602,156.8935985038909
1603,81.01177957938738
1604,188.96566274963754
1605,144.94579926120997
1606,106.60540840420612
1607,156.1906552943528
1608,206.46157760790348
1609,170.26345426305997
1610,77.36351131711625
1611,197.8963008961026
1612,88.3361936389594
1613,122.90280112709978
1614,92.03332987870377
1615,158.80644647977383
1616,126.00954711617958
1617,130.997088408259
1618,80.98276671091081
1619,81.61460187154006
1620,151.53886951138736
1621,147.07988528515858
1622,79.89976496320077
1623,150.8997623299435
1624,138.70347709603155
1625,79.0422863088391
1626,139.24857261842837
1627,165.05970371710671
1628,117.58965143084917
1629,98.82618149644635
1630,129.95483003133253
1631,198.76061017162138
1632,174.82083237927444
1633,182.0728622797686
1634,201.13577915848933
1635,118.84692252044175
1636,61.067017851744744
1637,177.65376419863665
1638,117.27098865493296
1639,154.32858827145756
1640,118.97671672504511
1641,116.56100964951469
1642,130.87831632833786
1643,74.27279982761456
1644,143.5584696370212
1645,84.24309078322179
1646,161.03862682109664
1647,99.39666568336115
1648,112.84157317387495
1649,125.21348912719358
1650,198.60618135984882
1651,188.8345591335328
1652,203.38005657331325
1653,124.52230846819796
1654,175.4805664130036
1655,96.27059158321195
1656,86.76433743060639
1657,145.16022299415658
1658,131.50092228772954
1659,136.6335657722658
1660,146.79375457669224
1661,115.49320029171713
1662,76.15146421294243
1663,105.94267681629846
1664,83.57181661211747
1665,78.31891809153703
1666,162.8606408964963
1667,133.82475692911737
1668,147.89808347817828
1669,89.21365294015452
1670,38.92874944804537
1671,89.2550943032136
1672,163.8182910013667
1673,82.49029486445282
1674,81.304735815472
1675,142.53198821975357
1676,106.47353863068221
1677,86.32024880118132
1678,154.1285453980065
1679,167.5276330776164
1680,72.88414787642144
1681,84.86611018776969
1682,127.68796879664696
1683,70.74522886712235
1684,93.12059419369791
1685,121.60032539575701
1686,179.53196316971656
1687,162.00408429147197
1688,104.81348337655521
1689,125.90857501268597
1690,129.7721811519817
1691,99.02319308059504
1692,138.7329873188073
1693,91.64754981386032
1694,143.61478608307513
1695,78.09048136609661
1696,186.70650483078174
1697,97.02080044371836
1698,72.4184289360035
1699,136.26683977875433
1700,69.12070194328514
1701,174.87038997118182
1702,172.28771359203398
1703,184.11665579813345
1704,100.94071809948747
1705,85.39885986625839
1706,113.97111798027836
1707,122.30132423203342
1708,177.01778981928047
1709,58.35998323705318
1710,127.86335394949552
1711,178.7829491249161
1712,173.03184096460544
1713,66.26679180779395
1714,193.83953284810528
1715,68.0397707301522
1716,209.0901696688983
1717,89.20088614316283
1718,89.92595538366457
1719,172.26551310983936
1720,200.9313776310028
1721,83.04132685106687
1722,199.58424539181425
1723,83.03905005176816
1724,199.4899264538466
1725,75.14082387944212
1726,172.16777321211612
1727,123.38589950049592
1728,164.34254574307133
1729,76.30110668341202
1730,85.65655122448347
1731,157.20933618206178
1732,146.3247913127575
1733,135.34998835029006
1734,67.48610758650275
1735,85.0314406351318
1736,86.58083387100471
1737,136.50164828360192
1738,62.706190564607695
1739,119.46356157722136
1740,209.7935070818566
1741,89.0242236865778
1742,95.50789328899246
1743,179.19205612035955
1744,181.96546693942057
1745,188.30511687474848
1746,87.65765300963105
1747,79.30106090374349
1748,153.45031415534197
1749,115.72275280753935
1750,68.49461316539755
1751,66.70148305703533
1752,170.52532900243943
1753,192.75467267580655
1754,76.44682609566513
1755,188.74721819116564
1756,161.36336842279655
1757,67.59324461388641
1758,170.76616897612266
1759,128.14115518688266
1760,179.20707048908034
1761,169.7092584207552
1762,59.041682045050266
1763,153.09326958374245
1764,78.43438102344275
1765,183.42993124282398
1766,178.9806259746781
1767,81.48867734852125
1768,136.87367275863593
1769,198.91564644523206
1770,145.5936776769338
1771,85.81773645391478
1772,64.21303098767027
1773,83.55103881688201
1774,85.74849996061883
1775,49.94507235747753
1776,208.0691566851023
1777,130.04458928022953
1778,199.1587244313845
1779,80.35104964794638
1780,157.44104543400408
1781,93.68470386226797
1782,185.08429706086054
1783,119.91552465060599
1784,62.16143140461686
1785,103.38374713478383
1786,207.91134397696834
1787,207.39721774020998
1788,213.240311523741
1789,78.68452493453275
1790,187.20194856970662
1791,95.8131002057259
1792,142.2565363154854
1793,182.9448557941334
1794,195.1276923212842
1795,76.35965206023654
1796,217.70703696326848
1797,74.88119586365745
1798,67.30590497927005
1799,90.69384043977277
1800,75.06412133986858
1801,150.42664636363727
1802,119.24962819565457
1803,85.38087060901192
1804,97.02613707055666
1805,190.63460774712732
1806,176.99260417062544
1807,95.7143349307446
1808,96.46235394917629
1809,129.0625416249559
1810,66.96311756186157
1811,71.67906997145207
1812,65.61860332397842
1813,124.97252207138014
1814,114.68345715355751
1815,177.9491158760437
1816,65.43251980662919
1817,92.82538650138444
1818,188.72268441021436
1819,94.25247038738104
1820,184.44118480000841
1821,96.13994023890825
1822,97.39159167041164
1823,70.61647500064728
1824,67.68812681366119
1825,226.089883755316
1826,67.62280366338865
1827,115.37513595356064
1828,106.3319961861772
1829,67.6344965937642
1830,198.69668802856592
1831,168.98792074831093
1832,188.73163687808497
1833,144.91078827381426
1834,84.02676667438254
1835,98.6401173634831
1836,195.79479905405324
1837,198.71682250398067
1838,101.29751575235314
1839,88.49526158139123
1840,175.92135199492483
1841,198.58821004826794
1842,99.66328793866347
1843,219.488130594449
1844,182.6459792130693
1845,89.86009820797258
1846,174.30077612477987
1847,186.38811284051454
1848,92.80392801518859
1849,208.30637175246144
1850,72.06556817027028
1851,78.56389819980272
1852,201.6432308750394
1853,94.15918310740473
1854,69.47130764109511
1855,193.92061950344242
1856,212.26027909072326
1857,150.41798587196766
1858,157.18065422270513
1859,91.49136609640783
1860,75.4834103286474
1861,92.70885777524387
1862,204.89992272084484
1863,127.83156300156885
1864,83.04295886147375
1865,98.78925393378955
1866,214.041217585904
1867,99.22384863445501
1868,160.80333546305295
1869,172.93935083902437
1870,76.89982549130961
1871,215.1379991580811
1872,95.51391226487972
1873,202.41182329039844
1874,99.26954675499269
1875,177.72639741102114
1876,73.38533109218511
1877,93.21844860673735
1878,93.19238326552993
1879,89.08879442513671
1880,211.81839184107542
1881,92.50756120897508
1882,90.9077020803896
1883,214.64380135680338
1884,108.53557705591199
1885,88.275829974117
1886,196.66330243204104
1887,87.95843420451486
1888,195.57517636667004
1889,92.15772345888398
1890,181.87912075656985
1891,227.690069642099
1892,209.63534699905267
1893,98.47315389627477
1894,71.83486875009852
1895,84.88459666263856
1896,172.48218885404566
1897,183.7198703084268
1898,86.83242420444654
1899,72.27033581753787
1900,157.09696427748753
1901,233.35671608351072
1902,72.87690921440745
1903,94.92117355739833
1904,230.38807056916147
1905,147.11388395591413
1906,81.5071815712666
1907,197.7564934829381
1908,70.84367804584463
1909,59.40161520407632
1910,197.41025845336273
1911,213.8965410131342
1912,207.16768315015855
1913,209.87675079157265
1914,77.13662637138776
1915,108.08213943706987
1916,87.84347215448295
1917,216.41663277082932
1918,71.19127791194734
1919,211.65457975791054
1920,203.1323349700431
1921,151.5482354787179
1922,105.76771277907925
1923,103.63451875705337
1924,98.12237505326068
1925,105.15774641110322
1926,144.80390990755635
1927,221.86873599066112
1928,71.64115401876298
1929,99.32644133158466
1930,201.5778014715566
1931,97.02470275880063
1932,74.21913583934833
1933,98.45166116037585
1934,226.18294409996585
1935,209.37591325106524
1936,216.87442265457096
1937,153.98006763493913
1938,198.89503868585348
1939,95.65049192758002
1940,208.86283617471108
1941,120.87765517011142
1942,102.83016654952583
1943,96.03895103886077
1944,96.1000944910977
1945,69.44210307434541
1946,211.91260878251651
1947,184.93856100118765
1948,71.14215986281297
1949,192.89493175848546
1950,157.91307319900946
1951,114.97236827247328
1952,76.38208346259283
1953,225.59991959446216
1954,68.06036038629686
1955,190.60654936614108
1956,109.13695408821347
1957,158.09089761244218
1958,193.46018862214663
1959,229.01117602052327
1960,78.13697802676776
1961,107.14809719458754
1962,74.8141304848839
1963,99.19845949706952
1964,97.30029119864474
1965,212.9415663182968
1966,91.57367619594271
1967,228.84353230119564
1968,72.16893542360964
1969,101.16719002662063
1970,221.19125447104483
1971,225.28717306973778
1972,223.22297536405858
1973,72.71176280788931
1974,93.69018617203827
1975,117.70907042483016
1976,220.35012703584718
1977,221.38975129286422
1978,202.3795434273709
1979,100.66811041794541
1980,161.73011514352152
1981,218.7464813166691
1982,232.27389339464546
1983,227.63334796527488
1984,199.32202150002206
1985,82.36807902947015
1986,220.58438195729818
1987,93.34651147897335
1988,187.24685929491952
1989,219.02443708100256
1990,103.21511435841772
1991,97.33118609620212
1992,104.17107279429108
1993,75.35200405567196
1994,106.87564554535649
1995,215.24579566200924
1996,226.31631574998585
1997,104.76712533450544
1998,218.0341343019616
1999,146.46792958456274
